task_id,surface,adsorbate,seed,calculator,population_size,generations,n_carbon
12879,Pt100,malic_acid,4,sevennet_omni,60,200,4
12880,Pt100,malic_acid,5,sevennet_omni,60,200,4
12881,Pt100,malic_acid,6,sevennet_omni,60,200,4
12882,Pt100,malic_acid,1,5m,60,200,4
12883,Pt100,malic_acid,2,5m,60,200,4
12884,Pt100,malic_acid,3,5m,60,200,4
12885,Pt100,malic_acid,4,5m,60,200,4
12886,Pt100,malic_acid,5,5m,60,200,4
12887,Pt100,malic_acid,6,5m,60,200,4
12888,Pt100,malonic_acid,1,sevennet_omni,60,200,3
12889,Pt100,malonic_acid,2,sevennet_omni,60,200,3
12890,Pt100,malonic_acid,3,sevennet_omni,60,200,3
12891,Pt100,malonic_acid,4,sevennet_omni,60,200,3
12892,Pt100,malonic_acid,5,sevennet_omni,60,200,3
12893,Pt100,malonic_acid,6,sevennet_omni,60,200,3
12894,Pt100,malonic_acid,1,5m,60,200,3
12895,Pt100,malonic_acid,2,5m,60,200,3
12896,Pt100,malonic_acid,3,5m,60,200,3
12897,Pt100,malonic_acid,4,5m,60,200,3
12898,Pt100,malonic_acid,5,5m,60,200,3
12899,Pt100,malonic_acid,6,5m,60,200,3
12900,Pt100,methane,1,sevennet_omni,60,200,1
12901,Pt100,methane,2,sevennet_omni,60,200,1
12902,Pt100,methane,3,sevennet_omni,60,200,1
12903,Pt100,methane,1,5m,60,200,1
12904,Pt100,methane,2,5m,60,200,1
12905,Pt100,methane,3,5m,60,200,1
12906,Pt100,methanol,1,sevennet_omni,60,200,1
12907,Pt100,methanol,2,sevennet_omni,60,200,1
12908,Pt100,methanol,3,sevennet_omni,60,200,1
12909,Pt100,methanol,1,5m,60,200,1
12910,Pt100,methanol,2,5m,60,200,1
12911,Pt100,methanol,3,5m,60,200,1
12912,Pt100,methylethylketone,1,sevennet_omni,60,200,4
12913,Pt100,methylethylketone,2,sevennet_omni,60,200,4
12914,Pt100,methylethylketone,3,sevennet_omni,60,200,4
12915,Pt100,methylethylketone,4,sevennet_omni,60,200,4
12916,Pt100,methylethylketone,5,sevennet_omni,60,200,4
12917,Pt100,methylethylketone,6,sevennet_omni,60,200,4
12918,Pt100,methylethylketone,1,5m,60,200,4
12919,Pt100,methylethylketone,2,5m,60,200,4
12920,Pt100,methylethylketone,3,5m,60,200,4
12921,Pt100,methylethylketone,4,5m,60,200,4
12922,Pt100,methylethylketone,5,5m,60,200,4
12923,Pt100,methylethylketone,6,5m,60,200,4
12924,Pt100,methylmethacrylate,1,sevennet_omni,60,200,5
12925,Pt100,methylmethacrylate,2,sevennet_omni,60,200,5
12926,Pt100,methylmethacrylate,3,sevennet_omni,60,200,5
12927,Pt100,methylmethacrylate,4,sevennet_omni,60,200,5
12928,Pt100,methylmethacrylate,5,sevennet_omni,60,200,5
12929,Pt100,methylmethacrylate,6,sevennet_omni,60,200,5
12930,Pt100,methylmethacrylate,1,5m,60,200,5
12931,Pt100,methylmethacrylate,2,5m,60,200,5
12932,Pt100,methylmethacrylate,3,5m,60,200,5
12933,Pt100,methylmethacrylate,4,5m,60,200,5
12934,Pt100,methylmethacrylate,5,5m,60,200,5
12935,Pt100,methylmethacrylate,6,5m,60,200,5
12936,Pt100,naphthalene,1,sevennet_omni,60,200,10
12937,Pt100,naphthalene,2,sevennet_omni,60,200,10
12938,Pt100,naphthalene,3,sevennet_omni,60,200,10
12939,Pt100,naphthalene,4,sevennet_omni,60,200,10
12940,Pt100,naphthalene,5,sevennet_omni,60,200,10
12941,Pt100,naphthalene,6,sevennet_omni,60,200,10
12942,Pt100,naphthalene,1,5m,60,200,10
12943,Pt100,naphthalene,2,5m,60,200,10
12944,Pt100,naphthalene,3,5m,60,200,10
12945,Pt100,naphthalene,4,5m,60,200,10
12946,Pt100,naphthalene,5,5m,60,200,10
12947,Pt100,naphthalene,6,5m,60,200,10
12948,Pt100,octane,1,sevennet_omni,60,200,8
12949,Pt100,octane,2,sevennet_omni,60,200,8
12950,Pt100,octane,3,sevennet_omni,60,200,8
12951,Pt100,octane,4,sevennet_omni,60,200,8
12952,Pt100,octane,5,sevennet_omni,60,200,8
12953,Pt100,octane,6,sevennet_omni,60,200,8
12954,Pt100,octane,1,5m,60,200,8
12955,Pt100,octane,2,5m,60,200,8
12956,Pt100,octane,3,5m,60,200,8
12957,Pt100,octane,4,5m,60,200,8
12958,Pt100,octane,5,5m,60,200,8
12959,Pt100,octane,6,5m,60,200,8
12960,Pt100,oxalic_acid,1,sevennet_omni,60,200,2
12961,Pt100,oxalic_acid,2,sevennet_omni,60,200,2
12962,Pt100,oxalic_acid,3,sevennet_omni,60,200,2
12963,Pt100,oxalic_acid,1,5m,60,200,2
12964,Pt100,oxalic_acid,2,5m,60,200,2
12965,Pt100,oxalic_acid,3,5m,60,200,2
12966,Pt100,pentane,1,sevennet_omni,60,200,5
12967,Pt100,pentane,2,sevennet_omni,60,200,5
12968,Pt100,pentane,3,sevennet_omni,60,200,5
12969,Pt100,pentane,4,sevennet_omni,60,200,5
12970,Pt100,pentane,5,sevennet_omni,60,200,5
12971,Pt100,pentane,6,sevennet_omni,60,200,5
12972,Pt100,pentane,1,5m,60,200,5
12973,Pt100,pentane,2,5m,60,200,5
12974,Pt100,pentane,3,5m,60,200,5
12975,Pt100,pentane,4,5m,60,200,5
12976,Pt100,pentane,5,5m,60,200,5
12977,Pt100,pentane,6,5m,60,200,5
12978,Pt100,pentanol,1,sevennet_omni,60,200,5
12979,Pt100,pentanol,2,sevennet_omni,60,200,5
12980,Pt100,pentanol,3,sevennet_omni,60,200,5
12981,Pt100,pentanol,4,sevennet_omni,60,200,5
12982,Pt100,pentanol,5,sevennet_omni,60,200,5
12983,Pt100,pentanol,6,sevennet_omni,60,200,5
12984,Pt100,pentanol,1,5m,60,200,5
12985,Pt100,pentanol,2,5m,60,200,5
12986,Pt100,pentanol,3,5m,60,200,5
12987,Pt100,pentanol,4,5m,60,200,5
12988,Pt100,pentanol,5,5m,60,200,5
12989,Pt100,pentanol,6,5m,60,200,5
12990,Pt100,phenol,1,sevennet_omni,60,200,6
12991,Pt100,phenol,2,sevennet_omni,60,200,6
12992,Pt100,phenol,3,sevennet_omni,60,200,6
12993,Pt100,phenol,4,sevennet_omni,60,200,6
12994,Pt100,phenol,5,sevennet_omni,60,200,6
12995,Pt100,phenol,6,sevennet_omni,60,200,6
12996,Pt100,phenol,1,5m,60,200,6
12997,Pt100,phenol,2,5m,60,200,6
12998,Pt100,phenol,3,5m,60,200,6
12999,Pt100,phenol,4,5m,60,200,6
13000,Pt100,phenol,5,5m,60,200,6
13001,Pt100,phenol,6,5m,60,200,6
13002,Pt100,propanal,1,sevennet_omni,60,200,3
13003,Pt100,propanal,2,sevennet_omni,60,200,3
13004,Pt100,propanal,3,sevennet_omni,60,200,3
13005,Pt100,propanal,4,sevennet_omni,60,200,3
13006,Pt100,propanal,5,sevennet_omni,60,200,3
13007,Pt100,propanal,6,sevennet_omni,60,200,3
13008,Pt100,propanal,1,5m,60,200,3
13009,Pt100,propanal,2,5m,60,200,3
13010,Pt100,propanal,3,5m,60,200,3
13011,Pt100,propanal,4,5m,60,200,3
13012,Pt100,propanal,5,5m,60,200,3
13013,Pt100,propanal,6,5m,60,200,3
13014,Pt100,propene,1,sevennet_omni,60,200,3
13015,Pt100,propene,2,sevennet_omni,60,200,3
13016,Pt100,propene,3,sevennet_omni,60,200,3
13017,Pt100,propene,4,sevennet_omni,60,200,3
13018,Pt100,propene,5,sevennet_omni,60,200,3
13019,Pt100,propene,6,sevennet_omni,60,200,3
13020,Pt100,propene,1,5m,60,200,3
13021,Pt100,propene,2,5m,60,200,3
13022,Pt100,propene,3,5m,60,200,3
13023,Pt100,propene,4,5m,60,200,3
13024,Pt100,propene,5,5m,60,200,3
13025,Pt100,propene,6,5m,60,200,3
13026,Pt100,propionic_acid,1,sevennet_omni,60,200,3
13027,Pt100,propionic_acid,2,sevennet_omni,60,200,3
13028,Pt100,propionic_acid,3,sevennet_omni,60,200,3
13029,Pt100,propionic_acid,4,sevennet_omni,60,200,3
13030,Pt100,propionic_acid,5,sevennet_omni,60,200,3
13031,Pt100,propionic_acid,6,sevennet_omni,60,200,3
13032,Pt100,propionic_acid,1,5m,60,200,3
13033,Pt100,propionic_acid,2,5m,60,200,3
13034,Pt100,propionic_acid,3,5m,60,200,3
13035,Pt100,propionic_acid,4,5m,60,200,3
13036,Pt100,propionic_acid,5,5m,60,200,3
13037,Pt100,propionic_acid,6,5m,60,200,3
13038,Pt100,pyrrole,1,sevennet_omni,60,200,4
13039,Pt100,pyrrole,2,sevennet_omni,60,200,4
13040,Pt100,pyrrole,3,sevennet_omni,60,200,4
13041,Pt100,pyrrole,4,sevennet_omni,60,200,4
13042,Pt100,pyrrole,5,sevennet_omni,60,200,4
13043,Pt100,pyrrole,6,sevennet_omni,60,200,4
13044,Pt100,pyrrole,1,5m,60,200,4
13045,Pt100,pyrrole,2,5m,60,200,4
13046,Pt100,pyrrole,3,5m,60,200,4
13047,Pt100,pyrrole,4,5m,60,200,4
13048,Pt100,pyrrole,5,5m,60,200,4
13049,Pt100,pyrrole,6,5m,60,200,4
13050,Pt100,pyruvic_acid,1,sevennet_omni,60,200,3
13051,Pt100,pyruvic_acid,2,sevennet_omni,60,200,3
13052,Pt100,pyruvic_acid,3,sevennet_omni,60,200,3
13053,Pt100,pyruvic_acid,4,sevennet_omni,60,200,3
13054,Pt100,pyruvic_acid,5,sevennet_omni,60,200,3
13055,Pt100,pyruvic_acid,6,sevennet_omni,60,200,3
13056,Pt100,pyruvic_acid,1,5m,60,200,3
13057,Pt100,pyruvic_acid,2,5m,60,200,3
13058,Pt100,pyruvic_acid,3,5m,60,200,3
13059,Pt100,pyruvic_acid,4,5m,60,200,3
13060,Pt100,pyruvic_acid,5,5m,60,200,3
13061,Pt100,pyruvic_acid,6,5m,60,200,3
13062,Pt100,sorbitol,1,sevennet_omni,60,200,6
13063,Pt100,sorbitol,2,sevennet_omni,60,200,6
13064,Pt100,sorbitol,3,sevennet_omni,60,200,6
13065,Pt100,sorbitol,4,sevennet_omni,60,200,6
13066,Pt100,sorbitol,5,sevennet_omni,60,200,6
13067,Pt100,sorbitol,6,sevennet_omni,60,200,6
13068,Pt100,sorbitol,1,5m,60,200,6
13069,Pt100,sorbitol,2,5m,60,200,6
13070,Pt100,sorbitol,3,5m,60,200,6
13071,Pt100,sorbitol,4,5m,60,200,6
13072,Pt100,sorbitol,5,5m,60,200,6
13073,Pt100,sorbitol,6,5m,60,200,6
13074,Pt100,styrene,1,sevennet_omni,60,200,8
13075,Pt100,styrene,2,sevennet_omni,60,200,8
13076,Pt100,styrene,3,sevennet_omni,60,200,8
13077,Pt100,styrene,4,sevennet_omni,60,200,8
13078,Pt100,styrene,5,sevennet_omni,60,200,8
13079,Pt100,styrene,6,sevennet_omni,60,200,8
13080,Pt100,styrene,1,5m,60,200,8
13081,Pt100,styrene,2,5m,60,200,8
13082,Pt100,styrene,3,5m,60,200,8
13083,Pt100,styrene,4,5m,60,200,8
13084,Pt100,styrene,5,5m,60,200,8
13085,Pt100,styrene,6,5m,60,200,8
13086,Pt100,succinic_acid,1,sevennet_omni,60,200,4
13087,Pt100,succinic_acid,2,sevennet_omni,60,200,4
13088,Pt100,succinic_acid,3,sevennet_omni,60,200,4
13089,Pt100,succinic_acid,4,sevennet_omni,60,200,4
13090,Pt100,succinic_acid,5,sevennet_omni,60,200,4
13091,Pt100,succinic_acid,6,sevennet_omni,60,200,4
13092,Pt100,succinic_acid,1,5m,60,200,4
13093,Pt100,succinic_acid,2,5m,60,200,4
13094,Pt100,succinic_acid,3,5m,60,200,4
13095,Pt100,succinic_acid,4,5m,60,200,4
13096,Pt100,succinic_acid,5,5m,60,200,4
13097,Pt100,succinic_acid,6,5m,60,200,4
13098,Pt100,tartaric_acid,1,sevennet_omni,60,200,4
13099,Pt100,tartaric_acid,2,sevennet_omni,60,200,4
13100,Pt100,tartaric_acid,3,sevennet_omni,60,200,4
13101,Pt100,tartaric_acid,4,sevennet_omni,60,200,4
13102,Pt100,tartaric_acid,5,sevennet_omni,60,200,4
13103,Pt100,tartaric_acid,6,sevennet_omni,60,200,4
13104,Pt100,tartaric_acid,1,5m,60,200,4
13105,Pt100,tartaric_acid,2,5m,60,200,4
13106,Pt100,tartaric_acid,3,5m,60,200,4
13107,Pt100,tartaric_acid,4,5m,60,200,4
13108,Pt100,tartaric_acid,5,5m,60,200,4
13109,Pt100,tartaric_acid,6,5m,60,200,4
13110,Pt100,thiophene,1,sevennet_omni,60,200,4
13111,Pt100,thiophene,2,sevennet_omni,60,200,4
13112,Pt100,thiophene,3,sevennet_omni,60,200,4
13113,Pt100,thiophene,4,sevennet_omni,60,200,4
13114,Pt100,thiophene,5,sevennet_omni,60,200,4
13115,Pt100,thiophene,6,sevennet_omni,60,200,4
13116,Pt100,thiophene,1,5m,60,200,4
13117,Pt100,thiophene,2,5m,60,200,4
13118,Pt100,thiophene,3,5m,60,200,4
13119,Pt100,thiophene,4,5m,60,200,4
13120,Pt100,thiophene,5,5m,60,200,4
13121,Pt100,thiophene,6,5m,60,200,4
13122,Pt100,toluene,1,sevennet_omni,60,200,7
13123,Pt100,toluene,2,sevennet_omni,60,200,7
13124,Pt100,toluene,3,sevennet_omni,60,200,7
13125,Pt100,toluene,4,sevennet_omni,60,200,7
13126,Pt100,toluene,5,sevennet_omni,60,200,7
13127,Pt100,toluene,6,sevennet_omni,60,200,7
13128,Pt100,toluene,1,5m,60,200,7
13129,Pt100,toluene,2,5m,60,200,7
13130,Pt100,toluene,3,5m,60,200,7
13131,Pt100,toluene,4,5m,60,200,7
13132,Pt100,toluene,5,5m,60,200,7
13133,Pt100,toluene,6,5m,60,200,7
13134,Pt100,valeraldehyde,1,sevennet_omni,60,200,5
13135,Pt100,valeraldehyde,2,sevennet_omni,60,200,5
13136,Pt100,valeraldehyde,3,sevennet_omni,60,200,5
13137,Pt100,valeraldehyde,4,sevennet_omni,60,200,5
13138,Pt100,valeraldehyde,5,sevennet_omni,60,200,5
13139,Pt100,valeraldehyde,6,sevennet_omni,60,200,5
13140,Pt100,valeraldehyde,1,5m,60,200,5
13141,Pt100,valeraldehyde,2,5m,60,200,5
13142,Pt100,valeraldehyde,3,5m,60,200,5
13143,Pt100,valeraldehyde,4,5m,60,200,5
13144,Pt100,valeraldehyde,5,5m,60,200,5
13145,Pt100,valeraldehyde,6,5m,60,200,5
13146,Pt100,valeric_acid,1,sevennet_omni,60,200,5
13147,Pt100,valeric_acid,2,sevennet_omni,60,200,5
13148,Pt100,valeric_acid,3,sevennet_omni,60,200,5
13149,Pt100,valeric_acid,4,sevennet_omni,60,200,5
13150,Pt100,valeric_acid,5,sevennet_omni,60,200,5
13151,Pt100,valeric_acid,6,sevennet_omni,60,200,5
13152,Pt100,valeric_acid,1,5m,60,200,5
13153,Pt100,valeric_acid,2,5m,60,200,5
13154,Pt100,valeric_acid,3,5m,60,200,5
13155,Pt100,valeric_acid,4,5m,60,200,5
13156,Pt100,valeric_acid,5,5m,60,200,5
13157,Pt100,valeric_acid,6,5m,60,200,5
13158,Pt100,xylene,1,sevennet_omni,60,200,8
13159,Pt100,xylene,2,sevennet_omni,60,200,8
13160,Pt100,xylene,3,sevennet_omni,60,200,8
13161,Pt100,xylene,4,sevennet_omni,60,200,8
13162,Pt100,xylene,5,sevennet_omni,60,200,8
13163,Pt100,xylene,6,sevennet_omni,60,200,8
13164,Pt100,xylene,1,5m,60,200,8
13165,Pt100,xylene,2,5m,60,200,8
13166,Pt100,xylene,3,5m,60,200,8
13167,Pt100,xylene,4,5m,60,200,8
13168,Pt100,xylene,5,5m,60,200,8
13169,Pt100,xylene,6,5m,60,200,8
13170,Pt100,xylitol,1,sevennet_omni,60,200,5
13171,Pt100,xylitol,2,sevennet_omni,60,200,5
13172,Pt100,xylitol,3,sevennet_omni,60,200,5
13173,Pt100,xylitol,4,sevennet_omni,60,200,5
13174,Pt100,xylitol,5,sevennet_omni,60,200,5
13175,Pt100,xylitol,6,sevennet_omni,60,200,5
13176,Pt100,xylitol,1,5m,60,200,5
13177,Pt100,xylitol,2,5m,60,200,5
13178,Pt100,xylitol,3,5m,60,200,5
13179,Pt100,xylitol,4,5m,60,200,5
13180,Pt100,xylitol,5,5m,60,200,5
13181,Pt100,xylitol,6,5m,60,200,5
13182,Pt110,1-butanol,1,sevennet_omni,60,200,4
13183,Pt110,1-butanol,2,sevennet_omni,60,200,4
13184,Pt110,1-butanol,3,sevennet_omni,60,200,4
13185,Pt110,1-butanol,4,sevennet_omni,60,200,4
13186,Pt110,1-butanol,5,sevennet_omni,60,200,4
13187,Pt110,1-butanol,6,sevennet_omni,60,200,4
13188,Pt110,1-butanol,1,5m,60,200,4
13189,Pt110,1-butanol,2,5m,60,200,4
13190,Pt110,1-butanol,3,5m,60,200,4
13191,Pt110,1-butanol,4,5m,60,200,4
13192,Pt110,1-butanol,5,5m,60,200,4
13193,Pt110,1-butanol,6,5m,60,200,4
13194,Pt110,1-butene,1,sevennet_omni,60,200,4
13195,Pt110,1-butene,2,sevennet_omni,60,200,4
13196,Pt110,1-butene,3,sevennet_omni,60,200,4
13197,Pt110,1-butene,4,sevennet_omni,60,200,4
13198,Pt110,1-butene,5,sevennet_omni,60,200,4
13199,Pt110,1-butene,6,sevennet_omni,60,200,4
13200,Pt110,1-butene,1,5m,60,200,4
13201,Pt110,1-butene,2,5m,60,200,4
13202,Pt110,1-butene,3,5m,60,200,4
13203,Pt110,1-butene,4,5m,60,200,4
13204,Pt110,1-butene,5,5m,60,200,4
13205,Pt110,1-butene,6,5m,60,200,4
13206,Pt110,1-pentene,1,sevennet_omni,60,200,5
13207,Pt110,1-pentene,2,sevennet_omni,60,200,5
13208,Pt110,1-pentene,3,sevennet_omni,60,200,5
13209,Pt110,1-pentene,4,sevennet_omni,60,200,5
13210,Pt110,1-pentene,5,sevennet_omni,60,200,5
13211,Pt110,1-pentene,6,sevennet_omni,60,200,5
13212,Pt110,1-pentene,1,5m,60,200,5
13213,Pt110,1-pentene,2,5m,60,200,5
13214,Pt110,1-pentene,3,5m,60,200,5
13215,Pt110,1-pentene,4,5m,60,200,5
13216,Pt110,1-pentene,5,5m,60,200,5
13217,Pt110,1-pentene,6,5m,60,200,5
13218,Pt110,2-butanol,1,sevennet_omni,60,200,4
13219,Pt110,2-butanol,2,sevennet_omni,60,200,4
13220,Pt110,2-butanol,3,sevennet_omni,60,200,4
13221,Pt110,2-butanol,4,sevennet_omni,60,200,4
13222,Pt110,2-butanol,5,sevennet_omni,60,200,4
13223,Pt110,2-butanol,6,sevennet_omni,60,200,4
13224,Pt110,2-butanol,1,5m,60,200,4
13225,Pt110,2-butanol,2,5m,60,200,4
13226,Pt110,2-butanol,3,5m,60,200,4
13227,Pt110,2-butanol,4,5m,60,200,4
13228,Pt110,2-butanol,5,5m,60,200,4
13229,Pt110,2-butanol,6,5m,60,200,4
13230,Pt110,2-butene,1,sevennet_omni,60,200,4
13231,Pt110,2-butene,2,sevennet_omni,60,200,4
13232,Pt110,2-butene,3,sevennet_omni,60,200,4
13233,Pt110,2-butene,4,sevennet_omni,60,200,4
13234,Pt110,2-butene,5,sevennet_omni,60,200,4
13235,Pt110,2-butene,6,sevennet_omni,60,200,4
13236,Pt110,2-butene,1,5m,60,200,4
13237,Pt110,2-butene,2,5m,60,200,4
13238,Pt110,2-butene,3,5m,60,200,4
13239,Pt110,2-butene,4,5m,60,200,4
13240,Pt110,2-butene,5,5m,60,200,4
13241,Pt110,2-butene,6,5m,60,200,4
13242,Pt110,2-heptanone,1,sevennet_omni,60,200,7
13243,Pt110,2-heptanone,2,sevennet_omni,60,200,7
13244,Pt110,2-heptanone,3,sevennet_omni,60,200,7
13245,Pt110,2-heptanone,4,sevennet_omni,60,200,7
13246,Pt110,2-heptanone,5,sevennet_omni,60,200,7
13247,Pt110,2-heptanone,6,sevennet_omni,60,200,7
13248,Pt110,2-heptanone,1,5m,60,200,7
13249,Pt110,2-heptanone,2,5m,60,200,7
13250,Pt110,2-heptanone,3,5m,60,200,7
13251,Pt110,2-heptanone,4,5m,60,200,7
13252,Pt110,2-heptanone,5,5m,60,200,7
13253,Pt110,2-heptanone,6,5m,60,200,7
13254,Pt110,2-hexanone,1,sevennet_omni,60,200,6
13255,Pt110,2-hexanone,2,sevennet_omni,60,200,6
13256,Pt110,2-hexanone,3,sevennet_omni,60,200,6
13257,Pt110,2-hexanone,4,sevennet_omni,60,200,6
13258,Pt110,2-hexanone,5,sevennet_omni,60,200,6
13259,Pt110,2-hexanone,6,sevennet_omni,60,200,6
13260,Pt110,2-hexanone,1,5m,60,200,6
13261,Pt110,2-hexanone,2,5m,60,200,6
13262,Pt110,2-hexanone,3,5m,60,200,6
13263,Pt110,2-hexanone,4,5m,60,200,6
13264,Pt110,2-hexanone,5,5m,60,200,6
13265,Pt110,2-hexanone,6,5m,60,200,6
13266,Pt110,2-pentanone,1,sevennet_omni,60,200,5
13267,Pt110,2-pentanone,2,sevennet_omni,60,200,5
13268,Pt110,2-pentanone,3,sevennet_omni,60,200,5
13269,Pt110,2-pentanone,4,sevennet_omni,60,200,5
13270,Pt110,2-pentanone,5,sevennet_omni,60,200,5
13271,Pt110,2-pentanone,6,sevennet_omni,60,200,5
13272,Pt110,2-pentanone,1,5m,60,200,5
13273,Pt110,2-pentanone,2,5m,60,200,5
13274,Pt110,2-pentanone,3,5m,60,200,5
13275,Pt110,2-pentanone,4,5m,60,200,5
13276,Pt110,2-pentanone,5,5m,60,200,5
13277,Pt110,2-pentanone,6,5m,60,200,5
13278,Pt110,3-MTHF,1,sevennet_omni,60,200,5
13279,Pt110,3-MTHF,2,sevennet_omni,60,200,5
13280,Pt110,3-MTHF,3,sevennet_omni,60,200,5
13281,Pt110,3-MTHF,4,sevennet_omni,60,200,5
13282,Pt110,3-MTHF,5,sevennet_omni,60,200,5
13283,Pt110,3-MTHF,6,sevennet_omni,60,200,5
13284,Pt110,3-MTHF,1,5m,60,200,5
13285,Pt110,3-MTHF,2,5m,60,200,5
13286,Pt110,3-MTHF,3,5m,60,200,5
13287,Pt110,3-MTHF,4,5m,60,200,5
13288,Pt110,3-MTHF,5,5m,60,200,5
13289,Pt110,3-MTHF,6,5m,60,200,5
13290,Pt110,3-hydroxypropionic_acid,1,sevennet_omni,60,200,3
13291,Pt110,3-hydroxypropionic_acid,2,sevennet_omni,60,200,3
13292,Pt110,3-hydroxypropionic_acid,3,sevennet_omni,60,200,3
13293,Pt110,3-hydroxypropionic_acid,4,sevennet_omni,60,200,3
13294,Pt110,3-hydroxypropionic_acid,5,sevennet_omni,60,200,3
13295,Pt110,3-hydroxypropionic_acid,6,sevennet_omni,60,200,3
13296,Pt110,3-hydroxypropionic_acid,1,5m,60,200,3
13297,Pt110,3-hydroxypropionic_acid,2,5m,60,200,3
13298,Pt110,3-hydroxypropionic_acid,3,5m,60,200,3
13299,Pt110,3-hydroxypropionic_acid,4,5m,60,200,3
13300,Pt110,3-hydroxypropionic_acid,5,5m,60,200,3
13301,Pt110,3-hydroxypropionic_acid,6,5m,60,200,3
13302,Pt110,5-HMF,1,sevennet_omni,60,200,6
13303,Pt110,5-HMF,2,sevennet_omni,60,200,6
13304,Pt110,5-HMF,3,sevennet_omni,60,200,6
13305,Pt110,5-HMF,4,sevennet_omni,60,200,6
13306,Pt110,5-HMF,5,sevennet_omni,60,200,6
13307,Pt110,5-HMF,6,sevennet_omni,60,200,6
13308,Pt110,5-HMF,1,5m,60,200,6
13309,Pt110,5-HMF,2,5m,60,200,6
13310,Pt110,5-HMF,3,5m,60,200,6
13311,Pt110,5-HMF,4,5m,60,200,6
13312,Pt110,5-HMF,5,5m,60,200,6
13313,Pt110,5-HMF,6,5m,60,200,6
13314,Pt110,5-heptanone,1,sevennet_omni,60,200,7
13315,Pt110,5-heptanone,2,sevennet_omni,60,200,7
13316,Pt110,5-heptanone,3,sevennet_omni,60,200,7
13317,Pt110,5-heptanone,4,sevennet_omni,60,200,7
13318,Pt110,5-heptanone,5,sevennet_omni,60,200,7
13319,Pt110,5-heptanone,6,sevennet_omni,60,200,7
13320,Pt110,5-heptanone,1,5m,60,200,7
13321,Pt110,5-heptanone,2,5m,60,200,7
13322,Pt110,5-heptanone,3,5m,60,200,7
13323,Pt110,5-heptanone,4,5m,60,200,7
13324,Pt110,5-heptanone,5,5m,60,200,7
13325,Pt110,5-heptanone,6,5m,60,200,7
13326,Pt110,5-methylfurfural,1,sevennet_omni,60,200,6
13327,Pt110,5-methylfurfural,2,sevennet_omni,60,200,6
13328,Pt110,5-methylfurfural,3,sevennet_omni,60,200,6
13329,Pt110,5-methylfurfural,4,sevennet_omni,60,200,6
13330,Pt110,5-methylfurfural,5,sevennet_omni,60,200,6
13331,Pt110,5-methylfurfural,6,sevennet_omni,60,200,6
13332,Pt110,5-methylfurfural,1,5m,60,200,6
13333,Pt110,5-methylfurfural,2,5m,60,200,6
13334,Pt110,5-methylfurfural,3,5m,60,200,6
13335,Pt110,5-methylfurfural,4,5m,60,200,6
13336,Pt110,5-methylfurfural,5,5m,60,200,6
13337,Pt110,5-methylfurfural,6,5m,60,200,6
13338,Pt110,CH4,1,sevennet_omni,60,200,1
13339,Pt110,CH4,2,sevennet_omni,60,200,1
13340,Pt110,CH4,3,sevennet_omni,60,200,1
13341,Pt110,CH4,1,5m,60,200,1
13342,Pt110,CH4,2,5m,60,200,1
13343,Pt110,CH4,3,5m,60,200,1
13344,Pt110,CO,1,sevennet_omni,60,200,1
13345,Pt110,CO,2,sevennet_omni,60,200,1
13346,Pt110,CO,3,sevennet_omni,60,200,1
13347,Pt110,CO,1,5m,60,200,1
13348,Pt110,CO,2,5m,60,200,1
13349,Pt110,CO,3,5m,60,200,1
13350,Pt110,CO2,1,sevennet_omni,60,200,1
13351,Pt110,CO2,2,sevennet_omni,60,200,1
13352,Pt110,CO2,3,sevennet_omni,60,200,1
13353,Pt110,CO2,1,5m,60,200,1
13354,Pt110,CO2,2,5m,60,200,1
13355,Pt110,CO2,3,5m,60,200,1
13356,Pt110,DME,1,sevennet_omni,60,200,2
13357,Pt110,DME,2,sevennet_omni,60,200,2
13358,Pt110,DME,3,sevennet_omni,60,200,2
13359,Pt110,DME,1,5m,60,200,2
13360,Pt110,DME,2,5m,60,200,2
13361,Pt110,DME,3,5m,60,200,2
13362,Pt110,DMSO,1,sevennet_omni,60,200,2
13363,Pt110,DMSO,2,sevennet_omni,60,200,2
13364,Pt110,DMSO,3,sevennet_omni,60,200,2
13365,Pt110,DMSO,1,5m,60,200,2
13366,Pt110,DMSO,2,5m,60,200,2
13367,Pt110,DMSO,3,5m,60,200,2
13368,Pt110,H2,1,sevennet_omni,60,200,0
13369,Pt110,H2,2,sevennet_omni,60,200,0
13370,Pt110,H2,3,sevennet_omni,60,200,0
13371,Pt110,H2,1,5m,60,200,0
13372,Pt110,H2,2,5m,60,200,0
13373,Pt110,H2,3,5m,60,200,0
13374,Pt110,H2O,1,sevennet_omni,60,200,0
13375,Pt110,H2O,2,sevennet_omni,60,200,0
13376,Pt110,H2O,3,sevennet_omni,60,200,0
13377,Pt110,H2O,1,5m,60,200,0
13378,Pt110,H2O,2,5m,60,200,0
13379,Pt110,H2O,3,5m,60,200,0
13380,Pt110,H2S,1,sevennet_omni,60,200,0
13381,Pt110,H2S,2,sevennet_omni,60,200,0
13382,Pt110,H2S,3,sevennet_omni,60,200,0
13383,Pt110,H2S,1,5m,60,200,0
13384,Pt110,H2S,2,5m,60,200,0
13385,Pt110,H2S,3,5m,60,200,0
13386,Pt110,N2,1,sevennet_omni,60,200,0
13387,Pt110,N2,2,sevennet_omni,60,200,0
